#bamPEFragmentSize
Size	Occurrences	Sample
0	295	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
2	9	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
3	225	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
4	61	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
5	18	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
6	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
7	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
8	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
9	44	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
10	25	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
11	3	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
13	3	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
14	4	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
15	32	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
16	11	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
17	4	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
18	9	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
19	333	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
20	192	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
21	177	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
22	94	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
23	56	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
24	55	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
25	81	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
26	682	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
27	895	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
28	521	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
29	706	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
30	629	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
31	576	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
32	731	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
33	1191	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
34	2075	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
35	2904	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
36	6306	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
37	8371	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
38	7996	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
39	10194	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
40	17189	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
41	18005	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
42	17105	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
43	15270	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
44	22348	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
45	20378	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
46	21749	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
47	19790	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
48	21599	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
49	18981	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
50	19226	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
51	16206	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
52	18890	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
53	16238	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
54	18326	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
55	16607	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
56	15521	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
57	15380	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
58	17481	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
59	16197	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
60	18770	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
61	13949	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
62	16487	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
63	18842	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
64	11215	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
65	13627	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
66	10783	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
67	14542	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
68	14067	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
69	14637	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
70	12950	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
71	11512	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
72	9624	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
73	12258	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
74	8507	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
75	11592	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
76	9575	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
77	10258	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
78	10758	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
79	8510	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
80	9810	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
81	9342	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
82	8631	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
83	11085	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
84	8186	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
85	8486	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
86	8593	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
87	8848	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
88	7529	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
89	10267	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
90	8025	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
91	7295	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
92	6267	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
93	6809	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
94	6655	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
95	5891	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
96	6478	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
97	5603	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
98	7592	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
99	6407	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
100	5278	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
101	4748	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
102	5878	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
103	5127	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
104	5921	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
105	4048	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
106	5152	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
107	4411	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
108	5326	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
109	6090	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
110	3563	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
111	3927	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
112	4247	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
113	4663	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
114	4321	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
115	3924	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
116	4063	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
117	4393	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
118	4505	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
119	4050	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
120	3716	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
121	4164	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
122	3199	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
123	3825	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
124	3928	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
125	3823	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
126	3650	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
127	3859	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
128	3062	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
129	3741	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
130	2733	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
131	3558	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
132	2997	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
133	3402	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
134	3206	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
135	3089	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
136	2983	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
137	2719	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
138	2964	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
139	3195	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
140	2866	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
141	3689	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
142	2563	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
143	2847	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
144	2667	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
145	2526	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
146	2701	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
147	3084	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
148	2696	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
149	3032	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
150	3184	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
151	3629	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
152	3204	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
153	2693	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
154	2290	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
155	2017	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
156	2610	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
157	2836	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
158	2626	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
159	2861	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
160	2862	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
161	2603	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
162	3049	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
163	3298	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
164	2661	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
165	2345	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
166	2737	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
167	2915	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
168	3155	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
169	2634	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
170	2863	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
171	2621	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
172	2609	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
173	2388	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
174	2588	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
175	2822	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
176	2696	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
177	2960	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
178	2888	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
179	2097	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
180	2596	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
181	2027	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
182	2215	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
183	2139	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
184	2339	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
185	2284	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
186	2275	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
187	2509	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
188	2300	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
189	2584	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
190	2468	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
191	2170	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
192	2353	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
193	2380	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
194	2158	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
195	2621	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
196	2358	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
197	2313	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
198	2255	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
199	2194	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
200	2217	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
201	2151	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
202	2200	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
203	2053	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
204	1952	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
205	2184	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
206	2314	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
207	1842	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
208	2000	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
209	1871	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
210	1798	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
211	2145	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
212	1640	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
213	2301	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
214	1930	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
215	1863	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
216	2126	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
217	2037	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
218	1960	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
219	1764	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
220	1708	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
221	1703	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
222	1717	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
223	1890	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
224	1513	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
225	1739	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
226	1772	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
227	1648	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
228	1578	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
229	1529	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
230	1421	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
231	1665	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
232	1367	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
233	1283	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
234	1470	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
235	1228	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
236	1343	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
237	1443	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
238	1320	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
239	1400	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
240	1355	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
241	1347	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
242	1328	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
243	1115	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
244	1092	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
245	1188	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
246	1264	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
247	1290	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
248	1005	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
249	1143	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
250	1005	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
251	1135	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
252	1045	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
253	976	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
254	977	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
255	917	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
256	941	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
257	896	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
258	967	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
259	940	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
260	792	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
261	828	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
262	885	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
263	745	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
264	779	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
265	767	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
266	662	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
267	963	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
268	772	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
269	799	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
270	855	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
271	780	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
272	836	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
273	751	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
274	840	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
275	785	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
276	762	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
277	704	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
278	720	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
279	691	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
280	720	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
281	705	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
282	750	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
283	612	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
284	724	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
285	548	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
286	675	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
287	689	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
288	643	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
289	823	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
290	603	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
291	608	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
292	708	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
293	611	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
294	653	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
295	643	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
296	481	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
297	602	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
298	637	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
299	623	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
300	517	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
301	542	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
302	605	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
303	526	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
304	599	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
305	614	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
306	584	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
307	477	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
308	608	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
309	461	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
310	540	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
311	496	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
312	539	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
313	387	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
314	521	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
315	381	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
316	416	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
317	516	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
318	475	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
319	413	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
320	442	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
321	501	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
322	538	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
323	523	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
324	507	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
325	442	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
326	397	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
327	405	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
328	505	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
329	443	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
330	467	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
331	458	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
332	491	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
333	394	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
334	453	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
335	447	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
336	462	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
337	469	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
338	441	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
339	436	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
340	493	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
341	502	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
342	448	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
343	489	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
344	344	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
